id,title,imdbID,genre
32128,Blackball,337879,"Comedy, Drama, Sport"
32139,The Agony and the Ecstasy,58886,"Biography, Drama, History"
32141,Return to Peyton Place,55370,Drama
32149,Butch and Sundance: The Early Days,78919,"Comedy, Western"
32151,It Happened to Jane,52933,Comedy
32153,Once Upon a Forest,107745,"Animation, Adventure, Drama"
32156,Hello Down There,64417,"Comedy, Sci-Fi"
32158,All in a Night's Work,54615,Comedy
32160,Twentieth Century,25919,"Comedy, Romance"
32162,My Sister Eileen,35105,Comedy
32166,Strangers When We Meet,54345,"Drama, Romance"
32170,The Chronicles of Narnia: Prince Caspian,499448,"Action, Adventure, Family"
32174,The Green Berets,63035,"Drama, War"
32179,Ascenseur pour l'échafaud,51378,"Crime, Drama, Thriller"
32211,Thriller - en grym film,72285,"Action, Horror, Thriller"
32213,Cube Zero,377713,"Horror, Mystery, Sci-Fi"
32234,Being Julia,340012,"Comedy, Drama, Romance"
32239,Jigureul jikyeora!,354668,"Comedy, Drama, Fantasy"
32261,Thirty Seconds Over Tokyo,37366,"Drama, History, War"
32285,The Boys from County Clare,337631,"Comedy, Music, Romance"
32289,Ice Princess,396652,"Comedy, Drama, Family"
32291,Melinda and Melinda,378947,"Comedy, Drama, Romance"
32294,Milk and Honey,347540,Drama
32296,Miss Congeniality 2: Armed & Fabulous,385307,"Action, Comedy, Crime"
32298,Guess Who,372237,"Comedy, Romance"
32300,D.E.B.S.,367631,"Action, Comedy, Romance"
32302,A League of Ordinary Gentlemen,430289,"Documentary, Sport"
32314,Incident at Loch Ness,374639,"Adventure, Comedy, Horror"
32316,Frozen River,978759,"Crime, Drama"
32318,Virginia's Run,307639,"Drama, Family"
32325,Yanks,80157,"Drama, War"
32329,Paradise Alley,78056,Drama
32333,Mávahlátur,281176,"Comedy, Drama"
32335,Caballos salvajes,112609,"Comedy, Drama, Romance"
32342,Woman Thou Art Loosed,399901,Drama
32345,Arrowsmith,21622,Drama
32347,Barbary Coast,26097,"Adventure, Drama, Romance"
32349,Stella Dallas,29608,"Drama, Romance"
32352,The Princess and the Cobbler,112389,"Animation, Action, Adventure"
32354,Böse Zellen,372814,"Drama, Romance"
32361,Come and Get It,27459,Drama
32369,Panic in the Streets,42832,"Crime, Drama, Film-Noir"
32371,Call Northside 777,40202,"Drama, Film-Noir"
32375,Der junge Törless,60574,"Drama, History, Thriller"
32381,Bells Are Ringing,53645,"Comedy, Musical, Romance"
32383,Finian's Rainbow,62974,"Family, Fantasy, Musical"
32385,Toolbox Murders,367153,"Horror, Mystery, Thriller"
32387,Dai-bosatsu tôge,60277,"Action, Drama"
32389,Profundo carmesí,117394,"Crime, Drama, Romance"
32392,800 balas,292886,"Action, Comedy, Drama"
32395,Matango,57295,"Drama, Horror, Mystery"
32444,U-Carmen e-Khayelitsha,445776,"Musical, Drama, Romance"
32456,Heisei tanuki gassen pompoko,110008,"Animation, Comedy, Drama"
32460,Knockin' on Heaven's Door,119472,"Action, Crime, Comedy"
32469,We're No Angels,98625,"Comedy, Crime"
32525,Madame de...,46022,"Drama, Romance"
32582,The Wild Parrots of Telegraph Hill,424565,Documentary
32584,The Ballad of Jack and Rose,357110,Drama
32587,Sin City,401792,"Crime, Thriller"
32589,Beauty Shop,388500,Comedy
32591,Comme une image,374583,"Comedy, Drama, Music"
32593,Dust to Glory,386423,"Documentary, Action, Adventure"
32596,Sahara,318649,"Action, Adventure, Comedy"
32598,Fever Pitch,332047,"Comedy, Drama, Romance"
32600,Eros,343663,"Drama, Romance"
32602,Winter Solstice,365938,Drama
32605,Smile,397103,"Adventure, Drama"
32617,Sinbad and the Eye of the Tiger,76716,"Action, Adventure, Drama"
32620,Pas sur la bouche,356999,"Comedy, Musical, Romance"
32625,Krakatoa: East of Java,64555,"Adventure, Drama"
32627,Rhinestone,88001,"Comedy, Music"
32632,Electra Glide in Blue,70022,"Crime, Drama, Mystery"
32646,Bring on the Night,88855,"Documentary, Music"
32649,Una giornata particolare,76085,Drama
32657,L'homme qui plantait des arbres,93488,"Animation, Short, Drama"
32666,Lady Killers,376717,"Comedy, Crime"
32668,Blind Horizon,337881,"Drama, Mystery, Thriller"
32674,Islands in the Stream,76211,Drama
32677,Go for Broke!,43590,"Drama, History, War"
32721,Battle of the Bulge,58947,"Drama, History, War"
32743,Ringu 0: Bâsudei,235712,Horror
32770,Brødre,386342,"Drama, War"
32781,Hawaii,60491,Drama
32792,Il deserto rosso,58003,Drama
32825,Seksmisja,88083,"Adventure, Comedy, Sci-Fi"
32844,Waterloo Bridge,33238,"Drama, War, Romance"
32853,Le chagrin et la pitié,383974,"Documentary, History, War"
32862,With Six You Get Eggroll,63821,"Comedy, Drama, Family"
32875,Jour de fête,40497,Comedy
32882,The Big Store,33388,"Comedy, Musical"
32892,Ivanovo detstvo,56111,"Drama, War"
32954,The Chant of Jimmie Blacksmith,77318,"Biography, Crime, Drama"
32966,Let Him Have It,102288,"Crime, Drama, History"
32988,Sunshine Cleaning,862846,"Comedy, Drama"
33004,The Hitch Hikers Guide to the Galaxy,81874,"Comedy, Sci-Fi, Adventure"
33036,The Eiger Sanction,72926,"Action, Thriller"
33072,Vérités et mensonges,72962,Documentary
33085,The Amityville Horror,384806,"Drama, Horror, Mystery"
33113,Act of Violence,41088,"Thriller, Film-Noir, Drama"
33124,NaPolA,384369,"Drama, Sport, War"
33126,The Frisco Kid,79180,"Comedy, Western"
33132,State Property 2,403537,"Musical, Action, Crime"
33134,The Year of the Yao,360216,Documentary
33136,House of D,372334,"Comedy, Drama"
33138,Palindromes,362004,"Comedy, Drama"
33145,A Lot Like Love,391304,"Comedy, Drama, Romance"
33148,King's Ransom,388183,"Comedy, Crime"
33150,The Game of Their Lives,354595,"Drama, History, Sport"
33152,The Bridges of Madison County,112579,"Drama, Romance"
33154,Enron: The Smartest Guys in the Room,1016268,Documentary
33158,xXx: State of the Union,329774,"Action, Adventure, Crime"
33162,Kingdom of Heaven,320661,"Action, Adventure, Drama"
33164,House of Wax,397065,Horror
33166,Crash,375679,"Crime, Drama, Thriller"
33168,Jiminy Glick in Lalawood,347369,"Comedy, Mystery"
33171,Mysterious Skin,370986,Drama
33188,Mischief,89601,"Comedy, Romance"
33191,Jubal,48233,"Drama, Romance, Western"
33193,Viva Maria!,59956,"Adventure, Comedy, Romance"
33237,San Francisco,28216,"Drama, Musical, Romance"
33296,Buying the Cow,218864,"Comedy, Romance"
33312,The Cocoanuts,19777,"Comedy, Musical"
33340,Kizzu ritân,116767,"Crime, Drama, Sport"
33358,Off the Map,332285,Drama
33410,Crackerjack,291832,Comedy
33421,Dear Wendy,342272,"Comedy, Crime, Drama"
33437,Danny the Dog,342258,"Action, Crime, Drama"
33451,"Brutti, sporchi e cattivi",74252,"Comedy, Drama"
33454,Léolo,104782,"Comedy, Drama"
33493,Star Wars: Episode III - Revenge of the Sith,121766,"Action, Adventure, Fantasy"
33495,Kicking & Screaming,384642,"Comedy, Family, Romance"
33499,Monster-in-Law,369735,"Comedy, Romance"
33539,Deep Blue Sea,149261,"Action, Sci-Fi, Thriller"
33558,The Snow Walker,337721,"Adventure, Drama"
33564,Divorzio all'italiana,55913,"Comedy, Drama, Romance"
33585,9 Songs,411705,"Drama, Music, Romance"
33592,Nabbeun namja,307213,Drama
33603,Simon,393775,"Comedy, Drama"
33608,December 7th,35790,"Action, History, War"
33615,Madagascar,351283,"Animation, Adventure, Comedy"
33621,Somersault,381429,"Drama, Romance"
33629,Airborne,106233,"Adventure, Comedy, Sport"
33639,Mad Hot Ballroom,438205,"Documentary, Family, Music"
33644,Dominion: Prequel to the Exorcist,449086,"Drama, Horror, Thriller"
33646,The Longest Yard,398165,"Comedy, Crime, Sport"
33649,Saving Face,384504,"Comedy, Drama, Romance"
33660,Cinderella Man,352248,"Biography, Drama, Sport"
33669,The Sisterhood of the Traveling Pants,403508,"Comedy, Drama, Family"
33672,Lords of Dogtown,355702,"Biography, Drama, Sport"
33675,Après vous...,344604,"Comedy, Romance"
33677,The School of Rock,332379,"Comedy, Music"
33679,Mr. & Mrs. Smith,356910,"Action, Comedy, Crime"
33681,The Adventures of Sharkboy and Lavagirl 3-D,424774,"Action, Adventure, Family"
33683,Haute tension,338095,Horror
33685,The Honeymooners,373908,"Comedy, Drama, Family"
33688,Parineeta,437407,"Drama, Musical, Romance"
33722,Ladies in Lavender.,377084,"Drama, Music, Romance"
33725,It's All Gone Pete Tong,388139,"Biography, Comedy, Drama"
33750,Voces inocentes,387914,"Drama, Thriller, War"
33781,Quo Vadis,43949,"Biography, Drama, History"
33794,Batman Begins,372784,"Action, Adventure"
33815,The Perfect Man,380623,"Comedy, Family, Romance"
33817,My Summer of Love,382189,"Drama, Romance"
33819,Heights,382073,Drama
33821,The Deal,848281,"Comedy, Romance"
33823,The Bridge of San Luis Rey,356443,"Drama, Romance"
33826,Saint Ralph,384488,"Comedy, Drama, Sport"
33830,Herbie Fully Loaded,400497,"Adventure, Comedy, Family"
33832,Yes Man,1068680,"Comedy, Romance"
33834,Land of the Dead,418819,Horror
33836,Bewitched,374536,"Comedy, Fantasy, Romance"
33838,Rize,436724,"Documentary, Music"
33880,Me and You and Everyone We Know,415978,"Comedy, Drama"
33896,Sam gang yi,420251,Horror
33903,Die fetten Jahre sind vorbei,408777,"Comedy, Crime, Drama"
33905,Somebody Up There Likes Me,49778,"Biography, Drama, Sport"
33966,Cop and ½,106613,"Comedy, Crime, Family"
34002,Room Service,30696,Comedy
34018,At the Circus,31060,"Comedy, Musical"
34048,War of the Worlds,407304,"Adventure, Sci-Fi, Thriller"
34065,Billion Dollar Brain,61405,"Crime, Thriller"
34072,La marche de l'empereur,428803,Documentary
34129,Rebound,376108,"Comedy, Family, Sport"
34143,Dark Water,382628,"Drama, Horror, Thriller"
34148,De battre mon coeur s'est arrêté,411270,"Action, Crime, Drama"
34150,Fantastic Four,120667,"Action, Adventure, Sci-Fi"
34153,Murderball,436613,"Documentary, Sport"
34155,Saraband,299478,"Drama, Music"
34158,Julie Johnson,239509,"Drama, Romance"
34162,Wedding Crashers,396269,"Comedy, Romance"
34164,Happy Endings,361693,"Comedy, Drama, Music"
34170,C.H.O.M.P.S,78924,"Comedy, Family, Sci-Fi"
34177,The Hindenburg,73113,"Adventure, Drama, History"
34185,Staying Together,98383,"Comedy, Drama"
34189,Twin Sitters,122768,"Comedy, Thriller"
34193,Earth: Final Conflict,123816,"Action, Drama, Mystery"
34198,Les poupées russes,409184,"Comedy, Drama, Romance"
34271,Hustle & Flow,410097,"Crime, Drama, Music"
34292,Hardware,99740,"Sci-Fi, Thriller"
34299,Appaloosa,800308,"Crime, Drama, Romance"
34319,The Island,399201,"Action, Adventure, Romance"
34321,The Bad News Bears,74174,"Comedy, Drama, Family"
34323,The Devil's Rejects,395584,"Crime, Horror"
34326,Last Days,403217,"Biography, Drama, Music"
34330,V for Vendetta,434409,"Action, Drama, Thriller"
34332,Sky High,405325,"Adventure, Comedy, Family"
34334,Stealth,382992,"Action, Adventure, Sci-Fi"
34336,Must Love Dogs,417001,"Comedy, Romance"
34338,The Aristocrats,436078,"Documentary, Comedy"
34353,Twice in a Lifetime,90223,"Drama, Romance"
34359,Georgy Girl,60453,"Comedy, Drama, Romance"
34405,Serenity,379786,"Action, Adventure, Sci-Fi"
34437,Broken Flowers,412019,"Comedy, Drama, Mystery"
34482,The Browning Version,109340,Drama
34499,The Heart Is Deceitful Above All Things,368774,Drama
34520,The Dukes of Hazzard,377818,"Action, Adventure, Comedy"
34523,The Chumscrubber,406650,"Comedy, Drama"
34526,Secuestro express,371939,"Action, Crime, Drama"
34528,Junebug,418773,"Comedy, Drama"
34530,Deuce Bigalow: European Gigolo,367652,Comedy
34532,The Skeleton Key,397101,"Horror, Mystery, Thriller"
34534,Four Brothers,430105,"Action, Crime, Drama"
34536,The Great Raid,326905,"Action, Drama, War"
34538,Asylum,804443,"Horror, Sci-Fi, Thriller"
34540,Pretty Persuasion,381505,"Comedy, Drama"
34542,Grizzly Man,427312,"Documentary, Biography"
34579,The 24th Day,246404,Thriller
34583,Prime Cut,69121,"Action, Crime, Drama"
34608,The Best of Everything,52619,"Drama, Romance"
34643,The Three Stooges Meet Hercules,56579,"Comedy, Fantasy"
34645,Race with the Devil,73600,"Action, Horror, Thriller"
34648,Akasia,380164,"Horror, Thriller"
34767,My Date with Drew,378407,Documentary
35015,Duma,361715,"Adventure, Drama, Family"
35836,The 40 Year Old Virgin,405422,"Comedy, Romance"
35957,Red Eye,421239,"Mystery, Thriller"
36056,Man of the West,51899,"Drama, Romance, Western"
36152,A Nightmare on Elm Street: The Dream Child,97981,"Fantasy, Horror, Romance"
36276,Caché,387898,"Drama, Mystery, Thriller"
36397,Valiant,361089,"Animation, Adventure, Comedy"
36401,The Brothers Grimm,355295,"Action, Adventure, Comedy"
36477,The Baxter,401244,"Comedy, Romance"
36509,The Cave,402901,"Adventure, Horror, Thriller"
36511,Undiscovered,434424,"Comedy, Music, Romance"
36513,Dirty Deeds,280605,"Comedy, Crime"
36517,The Constant Gardener,387131,"Drama, Mystery, Romance"
36519,Transporter 2,388482,"Action, Crime, Thriller"
36523,Margaret Cho: Assassin,462333,"Documentary, Comedy, War"
36525,Just Like Heaven,425123,"Comedy, Fantasy, Romance"
36527,Proof,377107,"Drama, Mystery"
36529,Lord of War,399295,"Crime, Drama, Thriller"
36531,Venom,428251,Horror
36533,Cry_Wolf,384286,"Drama, Horror, Mystery"
36535,Everything Is Illuminated,404030,"Comedy, Drama"
36537,Thumbsucker,318761,"Comedy, Drama"
36539,The Thing About My Folks,429177,"Comedy, Drama"
36541,Succubus: Hell Bent,775544,"Horror, Thriller"
36553,In Old Chicago,29047,"Action, Drama, Musical"
36708,Family Guy Presents Stewie Griffin: The Untold Story,385690,"Animation, Adventure, Comedy"
36752,Revenge of the Ninja,86192,"Action, Crime, Drama"
37211,Go West,32536,"Comedy, Musical, Western"
37240,Why We Fight,436971,"Documentary, History, War"
37287,Gertrud,58138,"Drama, Romance"
37335,Da zui xia,59079,"Action, Crime"
37380,Doom,419706,"Action, Adventure, Horror"
37382,Domino,421054,"Action, Biography, Crime"
37384,Waiting...,348333,Comedy
37386,Æon Flux,402022,"Action, Sci-Fi"
37475,An Unfinished Life,350261,Drama
37477,Yes Man,1068680,"Comedy, Romance"
37545,Woyzeck,80149,Drama
37720,The Exorcism of Emily Rose,404032,"Drama, Horror, Thriller"
37727,Flightplan,408790,"Drama, Mystery, Thriller"
37729,Corpse Bride,121164,"Animation, Drama, Family"
37731,Hooligans,385002,"Crime, Drama, Sport"
37733,A History of Violence,399146,"Crime, Drama, Thriller"
37736,Oliver Twist,380599,"Crime, Drama"
37739,The Greatest Game Ever Played,388980,"Drama, History, Sport"
37741,Capote,379725,"Biography, Crime, Drama"
37830,Final Fantasy VII: Advent Children,385700,"Animation, Action, Adventure"
37837,Crustacés et coquillages,428430,"Comedy, Musical, Romance"
37844,Roll Bounce,403455,"Comedy, Drama, Music"
37846,Daltry Calhoun,339642,"Comedy, Drama, Music"
37853,Into the Blue,378109,"Action, Adventure, Crime"
37855,"The Prize Winner of Defiance, Ohio",406158,"Biography, Drama"
37857,MirrorMask,366780,"Adventure, Fantasy"
37955,Innocence,375233,"Drama, Mystery"
37957,Indiana Jones and the Kingdom of the Crystal Skull,367882,"Action, Adventure, Fantasy"
37976,"Francesco, giullare di Dio",42477,"Biography, History"
38038,Wallace & Gromit in The Curse of the Were-Rabbit,312004,"Animation, Comedy, Family"
38061,Kiss Kiss Bang Bang,373469,"Comedy, Crime, Mystery"
38095,Dalkomhan insaeng,456912,"Action, Crime, Drama"
38188,Bubble,454792,"Crime, Drama, Mystery"
38198,Darwin's Nightmare,424024,Documentary
38294,Beowulf & Grendel,402057,"Action, Adventure, Drama"
38304,No Direction Home: Bob Dylan,367555,"Documentary, Biography"
38388,Goal!,380389,"Drama, Romance, Sport"
38499,Angels in America,318997,"Drama, Fantasy, Romance"
38600,Factotum,417658,"Comedy, Drama, Romance"
38701,Don't Come Knocking,377800,"Drama, Music"
38798,In Her Shoes,388125,"Comedy, Drama, Romance"
38824,Äideistä parhain,343221,"Drama, War"
38886,The Squid and the Whale,367089,"Comedy, Drama"
38992,Two for the Money,417217,"Drama, Sport, Thriller"
38994,Separate Lies,369053,"Drama, Romance, Thriller"
39052,Star Wreck: In the Pirkinning,472566,"Action, Comedy, Sci-Fi"
39183,Brokeback Mountain,388795,"Drama, Romance"
39231,Elizabethtown,368709,"Comedy, Drama, Romance"
39234,North Country,395972,Drama
39292,"Good Night, and Good Luck.",433383,"Biography, Drama, History"
39307,Dreamer: Inspired by a True Story,418647,"Drama, Family, Sport"
39369,Detective Story,43465,"Crime, Drama, Film-Noir"
39381,The Proposition,421238,"Crime, Drama, Western"
39390,The Gospel,451069,"Drama, Music"
39394,Dandelion,338133,"Drama, Romance"
39398,C.S.A.: The Confederate States of America,389828,"Comedy, Drama, War"
39400,The Fog,432291,Horror
39402,Loggerheads,406038,Drama
39408,Left Behind: World at War,443567,"Action, Drama, Fantasy"
39410,Protocols of Zion,436686,Documentary
39414,Shopgirl,338427,"Drama, Romance"
39416,Kids in America,408961,Comedy
39419,Where the Truth Lies,373450,"Crime, Drama, Mystery"
39421,After School Special,302297,Comedy
39425,Emmanuel's Gift,447016,Documentary
39427,Stay,371257,"Drama, Mystery, Thriller"
39429,I Confess,45897,"Crime, Drama, Film-Noir"
39435,The Legend of Zorro,386140,"Action, Adventure, Western"
39441,New York Doll,436629,"Documentary, Music"
39444,The Weather Man,384680,"Comedy, Drama"
39446,Saw II,432348,"Horror, Mystery"
39449,Prime,387514,"Comedy, Drama, Romance"
39474,Subarashiki nichiyôbi,39871,"Drama, Romance"
39659,Teorema,63678,"Drama, Mystery"
39703,Little Fish,382810,"Crime, Drama, Romance"
39715,American Pie Presents Band Camp,436058,Comedy
39869,Manderlay,342735,Drama
39886,Nine Lives,420015,Drama
39896,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,116126,"Comedy, Crime"
40010,Temporada de patos,407246,Comedy
40148,Revolver,365686,"Action, Crime, Drama"
40278,Jarhead,418763,"Action, Drama, War"
40337,Ha-Ushpizin,426155,Drama
40339,Chicken Little,371606,"Animation, Adventure, Comedy"
40412,Dead Man's Shoes,419677,"Crime, Drama, Thriller"
40414,Joyeux Noël,424205,"Drama, History, Music"
40491,Tulitikkutehtaan tyttö,98532,"Drama, Comedy"
40494,Zombie ja Kummitusjuna,103337,"Comedy, Drama, Music"
40574,Get Rich or Die Tryin',430308,"Biography, Crime, Drama"
40581,Just Friends,433400,"Comedy, Romance"
40583,Syriana,365737,"Drama, Thriller"
40586,Calamari Union,87020,Comedy
40614,Derailed,398017,"Drama, Thriller"
40629,Pride & Prejudice,414387,"Drama, Romance"
40723,Wolf Creek,416315,Horror
40732,The Descent,435625,"Adventure, Horror, Thriller"
40752,Takeshis',478044,"Comedy, Drama, Fantasy"
40815,Harry Potter and the Goblet of Fire,330373,"Adventure, Family, Fantasy"
40817,Dinner with Friends,271461,"Comedy, Drama"
40819,Walk the Line,358273,"Biography, Drama, Music"
40826,Rent,294870,"Drama, Musical, Romance"
40833,I pugni in tasca,59619,Drama
40851,Zathura: A Space Adventure,406375,"Action, Adventure, Comedy"
40870,Movie Crazy,23241,"Comedy, Family, Romance"
40887,Lonesome Jim,385056,"Comedy, Drama"
40946,Sarah Silverman: Jesus Is Magic,422528,"Documentary, Comedy, Music"
40952,Bee Season,387059,Drama
40955,Breakfast on Pluto,411195,"Comedy, Drama"
40959,The Ice Harvest,400525,"Comedy, Crime, Drama"
40962,"Yours, Mine and Ours",443295,"Comedy, Family, Fantasy"
40964,In the Mix,426615,"Comedy, Crime, Drama"
40966,The Libertine,375920,"Drama, Romance"
40969,First Descent,455475,"Documentary, Sport"
40973,The Wild Geese,78492,"Action, Adventure, Drama"
40988,Hondo,45883,"Drama, Romance, War"
41014,L'uccello dalle piume di cristallo,65143,"Horror, Mystery, Thriller"
41025,A Good Woman,379306,"Drama, Comedy, Romance"
41136,Taxi Driver,75314,"Crime, Drama"
41285,Match Point,416320,"Drama, Romance, Thriller"
41336,Nazarín,51983,Drama
41411,Inside Deep Throat,418753,"Documentary, Biography, History"
